Country,Country Code,Year,"Exchange rate, new LCU per USD extended backward, period average,,","Exchange rate, old LCU per USD extended forward, period average,,","GDP,current LCU,millions,seas. adj.,","GDP,current US$,millions,seas. adj.,","Official exchange rate, LCU per USD, period average,,","Stock Markets, LCU,,,","Stock Markets, US$,,,","Unemployment rate,Percent,,,"
Luxembourg,LUX,2025,0.8924481679372728,36.00323767080818,29275.2,31976.625441720535,36.00323767080818,69.19691964352637,54.55320241417728,5.94172984813
Macedonia FYR,MKD,2015,55.36105860561,55.36105860561,558917.115320236,10096.3628209768,55.36105860561,62.26981309198,48.58912392819,26.04513167729
Macedonia FYR,MKD,2016,55.69514170139,55.69514170139,594130.856848377,10669.1101763747,55.69514170139,67.90673550519,52.58833973714,23.74563183577
Macedonia FYR,MKD,2017,54.60140180174,54.60140180174,617326.42390991,11332.4465146605,54.60140180174,86.56322529593,68.75822594987,22.27130107836
Macedonia FYR,MKD,2018,52.14054159582,52.14054159582,659750.621523893,12658.6903256874,52.14054159582,113.49354668265,93.76195687519,20.59813784753
Macedonia FYR,MKD,2019,54.97969072244,54.97969072244,691795.141727809,12583.2052712947,54.97969072244,141.76390429214,111.22264979008,17.14942592692
Macedonia FYR,MKD,2020,54.07171110758,54.07171110758,668237.831536714,12391.0442358137,54.07171110758,157.52811975686,125.9240944072,16.15106506156
Macedonia FYR,MKD,2021,52.0648235966,52.0648235966,728505.107438184,13996.6137460835,52.0648235966,193.73067518945,160.43547174628,15.42657461501
Macedonia FYR,MKD,2022,58.57778363644,58.57778363644,813770.746192082,13898.1312564003,58.57778363644,211.81022889514,156.63873913156,14.37583350727
Macedonia FYR,MKD,2023,56.93713422129,56.93713422129,896258.297921364,15742.6214266414,56.93713422129,210.26656527318,159.42169957702,13.04966518167
Macedonia FYR,MKD,2024,56.93996061586,56.93996061586,947440.773579464,16641.1884225934,56.93996061586,283.98126694582,215.21125023495,12.39979000775
Macedonia FYR,MKD,2025,54.96606424597273,54.96606424597273,331139.8598019897,5879.17106464215,54.96606424597273,377.46680979811913,296.8311164418282,11.601962399716667
Malawi,MWI,2015,498.59355407548,498.59355407548,,9219.47437931534,498.59355407548,300.23302246166,90.04975978812,4.954
Malawi,MWI,2016,713.28388656594,713.28388656594,,7909.86861846366,713.28388656594,259.98700378292,53.53767136619,5.007
Malawi,MWI,2017,725.35498712726,725.35498712726,,8943.5437935839,725.35498712726,328.47189189478,66.49660991571,5.039
Malawi,MWI,2018,725.83806746947,725.83806746947,,9879.23159152434,725.83806746947,543.42627538771,109.95489181857,5.014
Malawi,MWI,2019,735.49561702114,735.49561702114,,11051.8655798121,735.49561702114,562.49360842447,112.31073283602,4.966
Malawi,MWI,2020,741.7188617189,741.7188617189,,11769.3135978545,741.7188617189,582.21590587818,115.24191178384,5.728
Malawi,MWI,2021,798.6377449742,798.6377449742,,12378.1297509872,798.6377449742,711.1481526121,130.56243217312,5.662
Malawi,MWI,2022,938.82446642355,938.82446642355,,12429.060150742,938.82446642355,991.0099097482,155.44130014047,5.037
Malawi,MWI,2023,1146.46714184469,1146.46714184469,,12712.1500820792,1146.46714184469,1907.50657490057,248.32697873565,5.033
Malawi,MWI,2024,1719.86008790898,1719.86008790898,,11008.9253225134,1719.86008790898,2522.14977806376,215.18408700154,5.045
Malawi,MWI,2025,1734.3000306399038,1734.3000306399038,,14975.0,1734.3000306399038,6961.4496788648285,589.5490892385291,
Malaysia,MYS,2015,3.90642527962,3.90642527962,1176291.8706134,302317.773496678,3.90642527962,133.8787222051,116.72236256139,3.2
Malaysia,MYS,2016,4.14422658916,4.14422658916,1248620.31075881,301474.402793999,4.14422658916,128.76564794219,105.04971742778,3.5
Malaysia,MYS,2017,4.29830759273,4.29830759273,1371648.54540909,319418.867196591,4.29830759273,135.26837319604,106.32839282132,3.4
Malaysia,MYS,2018,4.03271042725,4.03271042725,1447213.88528241,359001.066846404,4.03271042725,138.11987614866,115.77054957565,3.3
Malaysia,MYS,2019,4.14292372875,4.14292372875,1512656.85790138,365103.191092555,4.14292372875,126.55423177685,103.13504683352,3.3
Malaysia,MYS,2020,4.20241742503,4.20241742503,1417931.3675888,337898.45723234,4.20241742503,117.29286350188,94.34814997007,4.5
Malaysia,MYS,2021,4.1427314143,4.1427314143,1548328.20413839,373729.289023973,4.1427314143,121.20755647348,98.78783911777,4.6
Malaysia,MYS,2022,4.40038407718,4.40038407718,1795331.5979477,408171.453077833,4.40038407718,116.74571480572,89.75558767885,3.9
Malaysia,MYS,2023,4.5594723677,4.5594723677,1824291.72888332,400275.296154673,4.5594723677,111.60711882756,82.68232598535,3.2
Malaysia,MYS,2024,4.57658156683,4.57658156683,1932225.54506253,422815.593021278,4.57658156683,123.31195322049,91.17929609089,3.2
Malaysia,MYS,2025,4.317647031121818,4.317647031121818,658911.4323366997,150492.8823341923,4.317647031121818,120.7032869418009,94.42216113300546,3.0
Malta,MLT,2015,0.9007476221,0.38669415866,10219.0763081161,11343.6748296213,0.38669415866,106.1376097005,82.56721792592,5.40906639405
Malta,MLT,2016,0.90433493697,0.38824170749,10860.0505737414,12010.126283734,0.38824170749,119.52272626697,92.67999933174,4.6782686432
Malta,MLT,2017,0.88690836099,0.38075463453,12531.2390670537,14167.3235896199,0.38075463453,123.54252342219,97.81050384686,4.12390980054
Malta,MLT,2018,0.84676949126,0.36352276183,13668.6537897078,16142.1725819626,0.36352276183,117.1761400314,97.11785659989,3.94901063627
Malta,MLT,2019,0.8930961998,0.3834097266,14588.514199817,16333.3563625155,0.3834097266,125.44957294444,98.45820332249,4.07267171393
Malta,MLT,2020,0.87738382839,0.37669120926,14373.0950494838,16401.2533006566,0.37669120926,106.13432569097,84.77020690636,4.84684080424
Malta,MLT,2021,0.84518008154,0.36286273095,16685.2927412837,19736.3711095181,0.36286273095,103.72641434632,86.13228372705,3.77570213835
Malta,MLT,2022,0.95094414865,0.40825445047,17969.108301358,18905.5455021445,0.40825445047,97.3985598067,71.98778725793,3.4539623519
Malta,MLT,2023,0.92466452082,0.39696673685,20903.0400706891,22607.9480675435,0.39696673685,97.35886514267,73.84267856252,3.32448840347
Malta,MLT,2024,0.92438891162,0.39685842149,23067.1341828028,24954.9315531734,0.39685842149,100.34201967149,76.13037382801,3.12746841812
Malta,MLT,2025,0.8924481679372728,0.38314412983727275,8006.624864045601,8748.307220635234,0.38314412983727275,101.40287345948545,79.7990542485191,2.795542059943333
Mexico,MEX,2015,15.882569909,15.882569909,19235606.5,1212798.92630807,15.882569909,137.24739425603,111.02823434,4.34666666667
Mexico,MEX,2016,18.7031723677,18.7031723677,20738820.3,1109245.50567837,18.7031723677,142.42949993092,97.75275134426,3.87416666667
Mexico,MEX,2017,18.90126998865,18.90126998865,22542911.9,1195631.40216017,18.90126998865,153.18634851748,104.29280170269,3.4225
Mexico,MEX,2018,19.21621637106,19.21621637106,24174522.5,1258404.43993157,19.21621637106,147.33378781028,98.50695131916,3.32416666667
Mexico,MEX,2019,19.25586338972,19.25586338972,25125745.4,1304844.7092974,19.25586338972,134.40923278424,89.4726903496,3.49
Mexico,MEX,2020,21.5081873957,21.5081873957,24061903.9,1127728.55799486,21.5081873957,122.34454621791,73.89478684226,4.40916666667
Mexico,MEX,2021,20.27103879478,20.27103879478,26691291.1,1316849.26691758,20.27103879478,154.51075739654,97.71551593602,4.135
Mexico,MEX,2022,20.12262978622,20.12262978622,29519794.1,1467803.3691205,20.12262978622,156.87904341807,99.94702372627,3.27083333333
Mexico,MEX,2023,17.74210453898,17.74210453898,31929726.2,1802528.93412317,17.74210453898,166.62970568716,120.62167281146,2.79333333333
Mexico,MEX,2024,18.32418149821,18.32418149821,33936121.7,1858352.90993431,18.32418149821,168.58566448588,118.921553176,2.66916666667
Mexico,MEX,2025,19.415246457746363,19.415246457746363,11860955.266666666,594257.6638646397,19.415246457746363,175.91046515307636,116.61183341178638,2.63625
Morocco,MAR,2015,9.74807909715,9.74807909715,1078119.0,110595.648211183,9.74807909715,90.02922153822,73.28701893027,9.46089605879
Morocco,MAR,2016,9.81044486326,9.81044486326,1094250.0,111542.381384183,9.81044486326,91.84164051242,74.23388489686,9.28636003297
Morocco,MAR,2017,9.70466279381,9.70466279381,1148895.0,118490.602870347,9.70466279381,112.92756577723,92.43228918255,10.28577740149
Morocco,MAR,2018,9.38292097167,9.38292097167,1195237.0,127393.022706776,9.38292097167,111.9903707882,94.78011058973,9.6208887988
Morocco,MAR,2019,9.61602778366,9.61602778366,1239836.0,128931.995033862,9.61602778366,105.82925452101,87.30351216842,9.18873365175
Morocco,MAR,2020,9.49476950836,9.49476950836,1152479.0,121598.006212499,9.49476950836,98.05957141376,82.08207185761,11.94169127096
Morocco,MAR,2021,8.97889275402,8.97889275402,1276563.0,142158.570539137,8.97889275402,114.4813741998,101.11801404165,12.26217940331
Netherlands,NLD,2015,0.9007476221,1.98509923508,699213.0,776277.995977864,1.98509923508,139.02161646291,108.09634563506,7.88500444246
Netherlands,NLD,2016,0.90433493697,1.9929831556,720321.0,796682.225647009,1.9929831556,131.61414473312,101.99620245744,6.98703616459
Netherlands,NLD,2017,0.88690836099,1.9546211821,751093.0,848860.813632171,1.9546211821,155.23323714124,123.05085197732,5.86201253383
Netherlands,NLD,2018,0.84676949126,1.86615396938,787423.0,930418.355276889,1.86615396938,161.47317962985,133.78753227845,4.85652235989
Netherlands,NLD,2019,0.8930961998,1.9682564986,829735.0,929058.098520419,1.9682564986,166.56094221338,130.63806835579,4.42718288253
Netherlands,NLD,2020,0.87738382839,1.93371391555,816590.0,932456.626263335,1.93371391555,166.57522890425,133.38932914708,4.85268322636
Netherlands,NLD,2021,0.84518008154,1.86272742879,891171.0,1054310.89254564,1.86272742879,218.95878916669,181.39829282651,4.22388571131
Netherlands,NLD,2022,0.95094414865,2.09575842744,993504.0,1045582.1516831,2.09575842744,209.23271700811,154.8036665961,3.54214411373
Netherlands,NLD,2023,0.92466452082,2.03788068221,1050080.0,1135698.07513173,2.03788068221,224.26618239841,170.00137378149,3.54493983482
Netherlands,NLD,2024,0.92438891162,2.03725720873,1122439.0,1214321.65603612,2.03725720873,262.61786213221,199.13343987448,3.66919511623
Netherlands,NLD,2025,0.8924481679372728,1.9669136693009093,388234.0,424185.5849308016,1.9669136693009093,271.5844717895891,213.67711650729726,3.8483711635180002
New Zealand,NZL,2015,1.43386257752,1.43386257752,251980.0,176255.874783324,1.43386257752,138.18907087006,133.31039587772,5.39912005537
New Zealand,NZL,2016,1.43551184032,1.43551184032,266847.0,186153.334320201,1.43551184032,155.0864708846,149.15795527932,5.12260169592
New Zealand,NZL,2017,1.40719529043,1.40719529043,286404.0,203573.043389783,1.40719529043,165.64570410767,162.18639113134,4.72233885431
New Zealand,NZL,2018,1.44606145842,1.44606145842,302347.0,209262.477515895,1.44606145842,183.26417780131,174.6732295512,4.32501914243
New Zealand,NZL,2019,1.51787685457,1.51787685457,319801.0,210722.80705468,1.51787685457,208.92218791593,189.46139855474,4.09950583539
New Zealand,NZL,2020,1.54148772142,1.54148772142,323663.0,210697.830463592,1.54148772142,227.68774185749,204.5306753359,4.60791380088
New Zealand,NZL,2021,1.41336181769,1.41336181769,352845.0,249656.971138751,1.41336181769,246.69575569931,240.43337368007,3.78693558176
New Zealand,NZL,2022,1.57788550916,1.57788550916,385665.0,244617.031797652,1.57788550916,217.77134387186,191.12351298642,3.32730538513
New Zealand,NZL,2023,1.62881390309,1.62881390309,412025.0,252978.921700734,1.62881390309,212.54542242987,179.93166693115,3.78138262616
New Zealand,NZL,2024,1.65313517848,1.65313517848,426795.0,258191.422371949,1.65313517848,215.19899970622,179.33046672332,4.75734423652
New Zealand,NZL,2025,1.7140933877072726,1.7140933877072726,147404.0,85527.921606957,1.7140933877072726,218.88733396020817,175.86705056783,5.217145949803333
Nigeria,NGA,2015,197.87395739153,197.87395739153,153170065.792532,773954.539446708,197.87395739153,140.26297002217,106.63852760585,9.0
Nigeria,NGA,2016,258.51060403228,258.51060403228,165854762.125122,665246.047109634,258.51060403228,120.84137876148,73.2856015536,13.4
Nigeria,NGA,2017,334.03751210306,334.03751210306,181584868.877859,545077.422222986,334.03751210306,144.5764036944,64.77139564788,17.5
Nigeria,NGA,2018,361.68300259636,361.68300259636,196655869.00601,543684.999537922,361.68300259636,170.03987566381,70.74249930865,22.6
Nigeria,NGA,2019,361.109174811,361.109174811,214733937.557929,594657.036743973,361.109174811,131.37473671716,54.72539595236,5.206
Nigeria,NGA,2020,381.10249764336,381.10249764336,220135984.04975,577870.732507326,381.10249764336,123.2082335372,48.66373193074,5.742
Nigeria,NGA,2021,407.16029652895,407.16029652895,243756520.946434,598711.552902149,407.16029652895,182.10187596806,67.32800803421,5.45
Nigeria,NGA,2022,426.07356941308,426.07356941308,279337010.807158,655581.277615811,426.07356941308,220.89107412396,78.06434030227,3.821
Nigeria,NGA,2023,638.43469720105,638.43469720105,312902937.566609,515116.633277007,638.43469720105,277.53817668388,68.12442483267,3.074
Nigeria,NGA,2024,1486.56746598752,1486.56746598752,371724755.645191,251113.210380272,1486.56746598752,448.56325415036,46.3906748913,2.989
Nigeria,NGA,2025,1535.5053062252964,1535.5053062252964,141842717.66814333,91312.00962630333,1535.5053062252964,549.3515457264673,53.96361185589364,
Norway,NOR,2015,8.06363399302,8.06363399302,3130183.0,388937.335765493,8.06363399302,164.44809139099,117.30983399981,4.65833333333
Norway,NOR,2016,8.40110199297,8.40110199297,3106276.0,369897.21722544,8.40110199297,159.88359131465,109.24914929096,4.9
Norway,NOR,2017,8.26763682029,8.26763682029,3325217.0,402561.76062688,8.26763682029,195.78270949665,136.07559186862,4.35833333333
Norway,NOR,2018,8.13592748711,8.13592748711,3590920.0,441447.784854055,8.13592748711,234.31426726691,165.27809854775,4.04166666667
Norway,NOR,2019,8.79805269308,8.79805269308,3607214.0,410183.517805586,8.79805269308,237.39217329308,154.76213511961,3.85833333333
Norway,NOR,2020,9.42258524884,9.42258524884,3449450.0,367059.732128833,9.42258524884,222.34456855583,136.34029881028,4.75833333333
Norway,NOR,2021,8.59058214756,8.59058214756,4287051.0,498443.903650802,8.59058214756,291.00135117653,194.28832695761,4.43333333333
Norway,NOR,2022,9.61284358256,9.61284358256,5740178.0,597660.191700817,9.61284358256,324.47471922652,194.42820236466,3.23333333333
Norway,NOR,2023,10.5584488405,10.5584488405,5101297.0,483444.826836272,10.5584488405,334.79752047321,181.90469827771,3.61666666667
Norway,NOR,2024,10.75103320707,10.75103320707,5201019.0,483820.27025804,10.75103320707,380.14454446091,202.84358335009,3.98333333333
Norway,NOR,2025,10.447473350272729,10.447473350272729,1811266.0,169542.42399991833,10.447473350272729,437.7974558985536,241.26175763968,4.5
Oman,OMN,2015,0.385,0.385,,78710.7932379714,0.385,95.15827459294,95.11168147638,3.401
Oman,OMN,2016,0.38499965493,0.38499965493,,75128.7386215865,0.38499965493,86.71747944584,86.67501926415,3.266
Oman,OMN,2017,0.38502294686,0.38502294686,,80856.6970091027,0.38502294686,81.98703371348,81.94142419376,2.522
Oman,OMN,2018,0.385,0.385,,91505.8517555267,0.385,71.28824712258,71.25334168086,1.8
Oman,OMN,2019,0.385,0.385,,88060.8582574772,0.385,61.55039425929,61.52025684132,2.04
Oman,OMN,2020,0.385,0.385,,75909.4928478544,0.385,56.4347434768,56.40711087636,2.94
Oman,OMN,2021,0.385,0.385,,87323.7971391417,0.385,59.80065530463,59.77137462552,1.9
Oman,OMN,2022,0.385,0.385,,109852.795838752,0.385,66.92254363177,66.88977580481,3.3
Oman,OMN,2023,0.385,0.385,,105895.708712614,0.385,72.61897136288,72.58341434787,3.176
Oman,OMN,2024,0.385,0.385,,106942.78283485,0.385,72.02669943286,71.99143241676,3.161
Oman,OMN,2025,0.385,0.385,,105190.0,0.385,71.77183706860181,70.792301000898,
Pakistan,PAK,2015,102.76528432711,102.76528432711,,299963.590534773,102.76528432711,204.86804878618,168.78589114355,5.9
Pakistan,PAK,2016,104.72902115095,104.72902115095,,313630.000130435,104.72902115095,208.73739131636,168.6221415018,5.9
Pakistan,PAK,2017,105.35384536581,105.35384536581,,339205.53486109996,105.35384536581,233.17814061741,187.40681476273,5.8
Pakistan,PAK,2018,121.58666360925,121.58666360925,,356128.166704921,121.58666360925,202.74928454361,142.45700024674,5.8
Pakistan,PAK,2019,150.26905983868,150.26905983868,,320909.47277066903,150.26905983868,165.71176193127,93.85315475417,6.9
Pakistan,PAK,2020,161.81470420117,161.81470420117,,300425.609817981,161.81470420117,162.87911932451,85.35509889488,6.6
Pakistan,PAK,2021,162.94631230512,162.94631230512,,348516.64744514803,162.94631230512,181.36910014286,94.49582254287,6.3
Pakistan,PAK,2022,204.35176240472,204.35176240472,,374890.29566669394,204.35176240472,159.41504131327,66.9907340369,6.2
Pakistan,PAK,2023,279.8575737411,279.8575737411,,337885.531778052,279.8575737411,160.06783570798,48.47381552231,8.5
Pakistan,PAK,2024,278.56242192264,278.56242192264,,373071.855731539,278.56242192264,246.956619978,75.02351205272,8.3
Pakistan,PAK,2025,281.54589800583454,281.54589800583454,,410495.0,281.54589800583454,391.14902892727275,117.4880049401982,8.0
Peru,PER,2015,3.18543447989,3.18543447989,603822.41026311,189605.156651084,3.18543447989,79.81074730602,71.87236543445,6.49169701812
Peru,PER,2016,3.37562370269,3.37562370269,647055.114326901,191732.119822506,3.37562370269,89.48019442927,75.85138276291,6.75425585588
Peru,PER,2017,3.26098043193,3.26098043193,686902.900796919,210664.435712112,3.26098043193,113.83248805693,99.73575795481,6.90256427249
Peru,PER,2018,3.28841190727,3.28841190727,730191.043175044,222085.446277705,3.28841190727,133.65842575846,116.16935175061,6.62882512768
Peru,PER,2019,3.33657214066,3.33657214066,761088.463226397,228113.248210781,3.33657214066,133.25848544517,114.10724956004,6.54599086787
Peru,PER,2020,3.49513185583,3.49513185583,702985.63064269,200907.321807761,3.49513185583,117.52517667703,96.0663446414,14.18021730338
Peru,PER,2021,3.88149652935,3.88149652935,878427.51244833,226431.762644334,3.88149652935,133.24451531175,98.56958258526,10.72373361421
Peru,PER,2022,3.83482936822,3.83482936822,944501.290121793,246338.836194757,3.83482936822,141.65826607772,105.68987001383,7.70263643184
Peru,PER,2023,3.7435772143,3.7435772143,999711.545975524,267110.188949139,3.7435772143,148.95116683456,113.72512537525,6.80276493854
Peru,PER,2024,3.75398707651,3.75398707651,1084882.32519041,288996.10767659,3.75398707651,192.50001362083,146.46923718192,6.42081639531
Peru,PER,2025,3.6092120606190914,3.6092120606190914,383857.411324409,104414.792296068,3.6092120606190914,214.39443879823182,170.2398917875509,6.15971607399
Philippines,PHL,2015,45.51623659606,45.51623659606,13922265.3102511,305902.003814345,45.51623659606,244.09469012002,247.29368155563,6.275
Philippines,PHL,2016,47.50336467919,47.50336467919,15107085.2728381,318058.693422788,47.50336467919,239.22724542826,232.05110515998,5.45
Philippines,PHL,2017,50.41648191543,50.41648191543,16528876.2938382,327823.413451134,50.41648191543,257.81556839632,235.32479818817,5.7
Philippines,PHL,2018,52.70285274766,52.70285274766,18231433.2551457,345884.54992186,52.70285274766,254.34968732772,222.45579269219,5.3
Philippines,PHL,2019,51.79287237593,51.79287237593,19492847.7444689,376440.620852834,51.79287237593,259.67893320646,230.82312015217,5.1
Philippines,PHL,2020,49.59866715603,49.59866715603,17951791.9200379,362129.158552169,49.59866715603,208.7925384802,193.89223781355,10.3
Philippines,PHL,2021,49.2746211682,49.2746211682,19389004.1435966,393462.997644564,49.2746211682,225.07437482357,210.30091915107,8.0
Philippines,PHL,2022,54.49572401852,54.49572401852,22004646.3894015,403986.838864992,54.49572401852,219.22978815675,186.10426401161,5.4
Philippines,PHL,2023,55.62558958353,55.62558958353,24292523.737237,436670.290276171,55.62558958353,212.84943046248,176.23805914897,4.575
Philippines,PHL,2024,57.28336343874,57.28336343874,26425630.7088926,461306.303761973,57.28336343874,222.40361421338,178.801325808,4.325
Philippines,PHL,2025,57.220100332205455,57.220100332205455,9303617.5546594,162958.11270143633,57.220100332205455,205.08977140993636,165.0419282571718,4.466666666667
Poland,POL,2015,3.76753687104,3.76753687104,1807753.83670639,479822.441749542,3.76753687104,91.75375508867,69.56383327052,10.475
Poland,POL,2016,3.9463098282,3.9463098282,1864480.75492148,472542.861235814,3.9463098282,74.36625067712,53.75481919158,8.925
Poland,POL,2017,3.77583098913,3.77583098913,1995261.57788733,530083.999291336,3.77583098913,95.62094373662,72.58854747982,7.25833333333
Poland,POL,2018,3.60865566694,3.60865566694,2145386.19879416,594978.929381154,3.60865566694,93.95590928848,74.48261762296,6.075
Poland,POL,2019,3.83796434218,3.83796434218,2312418.22637754,602483.357619317,3.83796434218,92.24661128816,68.54913600676,5.41666666667
Poland,POL,2020,3.89813406973,3.89813406973,2360933.60197451,606947.62414421,3.89813406973,73.48980286095,53.95470984583,5.96666666667
Poland,POL,2021,3.85826282271,3.85826282271,2657910.68070054,688815.939378084,3.85826282271,89.12624947821,65.83925289855,6.41666666667
Poland,POL,2022,4.45788627737,4.45788627737,3094973.22797399,694761.20426088,4.45788627737,74.31257664379,48.10846528424,5.39166666667
Poland,POL,2023,4.20171717505,4.20171717505,3411971.64318741,812854.225771338,4.20171717505,82.13584680433,55.9464332564,5.16666666667
Poland,POL,2024,3.98042249827,3.98042249827,3647636.96088056,916504.961168874,3.98042249827,97.06847544389,69.55952117456,5.09166666667
Poland,POL,2025,3.785314434407273,3.785314434407273,1267079.9617890299,327030.87640322134,3.785314434407273,111.84259681782363,84.57627758725727,5.3
Portugal,PRT,2015,0.9007476221,180.591195252,179392.6,199167.77819623,180.591195252,65.41761314179,50.85087353958,12.93584128109
Portugal,PRT,2016,0.90433493697,181.31077575266,186380.8,206128.354522303,181.31077575266,56.10820066229,43.49885754694,11.41207197191
Portugal,PRT,2017,0.88690836099,177.80782609833,195509.1,220976.124590325,177.80782609833,60.37340006289,47.88801154147,9.14212132711
Portugal,PRT,2019,0.8930961998,179.05565835137,214489.9,240160.585792296,179.05565835137,60.57067796262,47.51730785966,6.62122263872
Portugal,PRT,2020,0.87738382839,175.915040197,201032.8,229637.291229296,175.915040197,53.01453441803,42.37301049928,6.94633923531
Portugal,PRT,2021,0.84518008154,169.45790212333,216493.7,256078.927610615,169.45790212333,61.60742404617,51.05111456017,6.55822862554
Portugal,PRT,2022,0.95094414865,190.65734534397,243957.1,256721.313863963,190.65734534397,68.94161223132,50.88454908287,6.0550635192
Portugal,PRT,2023,0.92466452082,185.38877116526,267923.2,289765.835027838,185.38877116526,72.09877445,54.63154336874,6.49800948555
Portugal,PRT,2024,0.92438891162,185.33568700122,285180.6,308525.683054572,185.33568700122,77.13848541487,58.48844897106,6.42610791341
Portugal,PRT,2025,0.8924481679372728,178.92911106248908,98846.73333333334,108012.67027337867,178.92911106248908,86.24464309285,68.04243785139728,6.230817309243334
Qatar,QAT,2015,3.64124329953,3.64124329953,588148.062698332,161524.14381984,3.64124329953,171.364470115,171.34013453382,0.17
Qatar,QAT,2016,3.64133165264,3.64133165264,551675.686825635,151503.86525288,3.64133165264,148.53106877402,148.50692989804,0.15
Qatar,QAT,2017,3.67919909989,3.67919909989,607092.269420613,164978.833729548,3.67919909989,137.66244740742,136.52386080844,0.14
Qatar,QAT,2018,3.65705397231,3.65705397231,696363.827460688,190419.75222096,3.65705397231,138.78122227551,138.16916383177,0.11
Qatar,QAT,2019,3.65935445135,3.65935445135,667824.906189475,182499.589034757,3.65935445135,150.7709274872,150.00377171334,0.1
Qatar,QAT,2020,3.6714732433,3.6714732433,,144411.363351648,3.6714732433,140.58666116323,139.41480790976,0.14
Qatar,QAT,2021,3.673,3.673,,179732.00956044,3.673,160.79279312743,159.38112643508,0.14
Qatar,QAT,2022,3.673,3.673,,235709.325714286,3.673,186.7983581748,185.15837782933,0.13
Qatar,QAT,2023,3.673,3.673,,213002.809340659,3.673,151.58620940458,150.25537113332,0.13
Qatar,QAT,2024,3.673,3.673,,217982.96703296702,3.673,148.95983589187,147.65205564415,0.126
Qatar,QAT,2025,3.6730000000000005,3.6730000000000005,,222119.0,3.6730000000000005,157.02830134145273,155.42126035690302,
Romania,ROU,2015,4.00357047187,4.00357047187,712548.6,177981.974746875,4.00357047187,142.45898388644,103.21497276219,5.125
Romania,ROU,2016,4.06155383386,4.06155383386,752129.1,185215.116346247,4.06155383386,131.69307017419,94.04098334278,4.79166666667
Romania,ROU,2017,4.05052742717,4.05052742717,851620.6,210752.05606215,4.05052742717,157.73832556603,113.08585311804,4.26666666667
Romania,ROU,2018,3.94037936524,3.94037936524,953049.2,241843.107486024,3.94037936524,165.04969702633,121.60138592789,3.56666666667
Romania,ROU,2019,4.23835192021,4.23835192021,1059822.1,249998.480849952,4.23835192021,172.02245473545,117.55613766853,3.05
Romania,ROU,2020,4.24383551313,4.24383551313,1063650.7,251232.204043802,4.24383551313,175.86156995834,120.3832658956,3.11666666667
Romania,ROU,2021,4.15935328479,4.15935328479,1186015.4,285075.096285501,4.15935328479,230.4175038878,160.44083644010001,3.05
Romania,ROU,2022,4.68849361393,4.68849361393,1384597.8,295432.331182689,4.68849361393,240.94453155733,149.60516566093,2.93333333333
Romania,ROU,2023,4.57438126039,4.57438126039,1590749.5,347721.033303759,4.57438126039,259.08940461763,164.15635025358,2.88333333333
Romania,ROU,2024,4.59877298293,4.59877298293,1759183.3,382551.127832046,4.59877298293,338.80682962909,213.70774869323,3.15
Romania,ROU,2025,4.487871909467272,4.487871909467272,617946.9333333333,134993.45658954434,4.487871909467272,369.32788514526817,239.44497271371182,3.2714285714285714
Russian Federation,RUS,2015,61.33827698919,61.33827698919,82944634.4206961,1361244.73800597,61.33827698919,57.5428614491,28.53856328811,5.57689822315
Russian Federation,RUS,2016,67.05876451885,67.05876451885,85476457.8193548,1282009.07825627,67.05876451885,60.20246635574,27.12838637468,5.52375973746
Russian Federation,RUS,2017,58.31053177505,58.31053177505,91763449.9797972,1573829.3175238,58.31053177505,72.53826119148,37.1126226067,5.18158479822
Russian Federation,RUS,2018,62.84196888701,62.84196888701,103687648.965885,1652979.38269441,62.84196888701,76.65259760077,36.66968347172,4.79725425039
Russian Federation,RUS,2019,64.70884704067,64.70884704067,109573997.712338,1693778.51144108,64.70884704067,86.24649894933,39.81469300298,4.59873718249
Russian Federation,RUS,2020,72.35350694954,72.35350694954,107427647.748285,1487015.63126625,72.35350694954,83.06998510419,34.69086965861,5.77182088085
Russian Federation,RUS,2021,73.66661583027,73.66661583027,134106485.777204,1821640.68318808,73.66661583027,105.83522070202,42.90824985356,4.85204904421
Russian Federation,RUS,2022,69.84890520931,69.84890520931,156979774.596915,2294002.16264503,69.84890520931,76.44994302544,34.35930689954,3.95151564509
Russian Federation,RUS,2023,85.42100731147,85.42100731147,175570308.928918,2063961.60818246,85.42100731147,67.33877193309,23.72454697082,3.16747061289
Russian Federation,RUS,2024,92.89240035722,92.89240035722,200581731.245616,2161178.68981546,92.89240035722,67.86041902443,21.97806570037,2.50831369551
Russian Federation,RUS,2025,84.78379166706453,84.78379166706453,69153296.20717633,794927.23112004,84.78379166706453,71.04993980404,25.282120683309998,2.2773113609388886
Saudi Arabia,SAU,2015,3.75118315923,3.75118315923,2596328.39849037,692134.556197768,3.75118315923,135.07666979437,135.0274201229,5.60042247013
Saudi Arabia,SAU,2016,3.75082450789,3.75082450789,2581061.01814325,688132.73770881,3.75082450789,100.46907027726,100.44235907115,5.59939941336
Saudi Arabia,SAU,2017,3.75017377306,3.75017377306,2775903.18714922,740207.036243121,3.75017377306,112.22018164396,112.20779849931,5.89680344876
Saudi Arabia,SAU,2018,3.7505281052,3.7505281052,3320819.98432658,885424.653475028,3.7505281052,125.13012003214,125.10534115457,5.98991962226
